Dataset,Algorithm,Type,Run,Threads,Time,Metric,Best Iteration,Iterations,Eta,Leaves,Depth,Hessian,Subsample,Colsample_bytree,Training RAM 1st,Training RAM 25%,Training RAM 50%,Training RAM 75%,Total RAM,gc RAM
'higgs','lightgbm-v2','depth',2,5,699.7264,0.8261937,500,500,0.25,15,4,1,1,1,1229361152,1243766784,1237819392,1280245760,1278287872,805662720
'higgs','lightgbm-v2','depth',3,5,760.5889,0.8332723,500,500,0.25,31,5,1,1,1,1267949568,1249800192,1291767808,1286520832,1210740736,809025536
'higgs','lightgbm-v2','depth',4,5,841.8553,0.8383457,500,500,0.25,63,6,1,1,1,1275731968,1245863936,1258373120,1303154688,1295695872,814211072
'higgs','lightgbm-v2','depth',5,5,891.3865,0.8404347,383,500,0.25,127,7,1,1,1,1290911744,1313738752,1274896384,1276149760,1284222976,825171968
'higgs','lightgbm-v2','depth',6,5,954.4231,0.8425494,317,500,0.25,255,8,1,1,1,1321299968,1341218816,1307176960,1308504064,1320513536,847323136
'higgs','lightgbm-v2','depth',7,5,1057.616,0.8442559,268,500,0.25,511,9,1,1,1,1379966976,1405812736,1370546176,1371348992,1379135488,889434112
'higgs','lightgbm-v2','depth',8,5,1112.844,0.8442262,201,500,0.25,1023,10,1,1,1,1497690112,1524391936,1493921792,1493921792,1505947648,969416704
'higgs','lightgbm-v2','depth',9,5,1294.722,0.8453711,183,500,0.25,2047,11,1,1,1,1730904064,1769832448,1739128832,1739124736,1746927616,1137221632
'higgs','lightgbm-v2','depth',10,5,1473.699,0.8449765,153,500,0.25,4095,12,1,1,1,2198310912,2250911744,2224132096,2224132096,2236141568,1456009216
'higgs','lightgbm-v2','hessian',1,5,1104.178,0.8442262,201,500,0.25,1023,10,1,1,1,976982016,1042223104,991502336,1047818240,991502336,966987776
'higgs','lightgbm-v2','hessian',2,5,1099.431,0.844247,201,500,0.25,1023,10,5,1,1,1543327744,1566130176,1565593600,1607790592,1605656576,969027584
'higgs','lightgbm-v2','hessian',3,5,1088.844,0.8450092,211,500,0.25,1023,10,25,1,1,1578147840,1568677888,1616740352,1611169792,1535090688,971456512
'higgs','lightgbm-v2','hessian',4,5,1033.207,0.8445403,206,500,0.25,1023,10,125,1,1,1580191744,1557762048,1575432192,1619259392,1611485184,970604544
'higgs','lightgbm-v2','sampling',1,5,1416.478,0.8386101,529,1000,0.25,63,6,1,1,1,834531328,835805184,837038080,837468160,837480448,812965888
'higgs','lightgbm-v2','sampling',2,5,1664.104,0.8435094,1000,1000,0.25,63,6,1,0.8,1,1327161344,1390563328,1387450368,1368719360,1379794944,895541248
'higgs','lightgbm-v2','sampling',3,5,1611.761,0.8432185,1000,1000,0.25,63,6,1,0.6,1,1443553280,1424715776,1461981184,1475436544,1472495616,896978944
'higgs','lightgbm-v2','sampling',4,5,1455.841,0.8417756,1000,1000,0.25,63,6,1,0.4,1,1567023104,1536913408,1549791232,1551327232,1564401664,1019133952
'higgs','lightgbm-v2','leaves',1,4,696.12,0.8198481,500,500,0.25,7,-1,1,1,1,826732544,883097600,826810368,883126272,826810368,802295808
'higgs','lightgbm-v2','leaves',2,4,740.4241,0.8287566,500,500,0.25,15,-1,1,1,1,1229299712,1243697152,1237737472,1280180224,1278246912,805621760
'higgs','lightgbm-v2','leaves',3,4,809.7634,0.8352445,500,500,0.25,31,-1,1,1,1,1267908608,1249787904,1291657216,1286430720,1210667008,807407616
'higgs','lightgbm-v2','leaves',4,4,914.3874,0.8404543,500,500,0.25,63,-1,1,1,1,1275281408,1245614080,1258303488,1302786048,1295671296,814354432
'higgs','lightgbm-v2','leaves',5,4,1053.18,0.8437459,500,500,0.25,127,-1,1,1,1,1291137024,1313951744,1275113472,1276301312,1285365760,827232256
'higgs','lightgbm-v2','leaves',6,4,1232.884,0.8460369,496,500,0.25,255,-1,1,1,1,1322319872,1342275584,1308495872,1310687232,1324826624,850386944
'higgs','lightgbm-v2','leaves',7,4,1460.017,0.8465731,446,500,0.25,511,-1,1,1,1,1383723008,1409646592,1374363648,1378885632,1389600768,895684608
'higgs','lightgbm-v2','leaves',8,4,1782.708,0.8466926,374,500,0.25,1023,-1,1,1,1,1504948224,1531363328,1504067584,1513029632,1526616064,984231936
'higgs','lightgbm-v2','leaves',9,4,2384.975,0.8462378,214,500,0.25,2047,-1,1,1,1,1744646144,1783623680,1761452032,1778495488,1786298368,1162657792
'higgs','lightgbm-v2','leaves',10,4,2919,0.8448819,102,500,0.25,4095,-1,1,1,1,2224844800,2277027840,2276085760,2282074112,2294095872,1489670144
'higgs','lightgbm-v2','depth',1,4,683.553,0.8166349,500,500,0.25,7,3,1,1,1,826286080,882704384,826499072,882958336,826761216,802246656
'higgs','lightgbm-v2','depth',2,4,734.9747,0.8261937,500,500,0.25,15,4,1,1,1,1229377536,1243770880,1237794816,1280253952,1278283776,805658624
'higgs','lightgbm-v2','depth',3,4,806.281,0.8332723,500,500,0.25,31,5,1,1,1,1267933184,1249812480,1291710464,1286483968,1210720256,807362560
'higgs','lightgbm-v2','depth',4,4,890.0443,0.8383457,500,500,0.25,63,6,1,1,1,1275400192,1245683712,1258369024,1302851584,1295740928,814804992
'higgs','lightgbm-v2','depth',5,4,938.508,0.8404347,383,500,0.25,127,7,1,1,1,1291161600,1314025472,1275191296,1276379136,1284448256,826478592
'higgs','lightgbm-v2','depth',6,4,1007.432,0.8425494,317,500,0.25,255,8,1,1,1,1321316352,1341390848,1307648000,1309007872,1321017344,846413824
'higgs','lightgbm-v2','depth',7,4,1113.516,0.8442559,268,500,0.25,511,9,1,1,1,1380622336,1406685184,1371131904,1371926528,1379713024,889528320
'higgs','lightgbm-v2','depth',8,4,1161.967,0.8442262,201,500,0.25,1023,10,1,1,1,1498152960,1524875264,1494405120,1494405120,1506414592,970764288
'higgs','lightgbm-v2','depth',9,4,1347.523,0.8453713,183,500,0.25,2047,11,1,1,1,1730727936,1770033152,1739313152,1739309056,1747111936,1137184768
'higgs','lightgbm-v2','depth',10,4,1496.815,0.8449765,153,500,0.25,4095,12,1,1,1,2199126016,2251608064,2224902144,2224902144,2236911616,1456447488
'higgs','lightgbm-v2','hessian',1,4,1163.854,0.8442262,201,500,0.25,1023,10,1,1,1,976969728,1042165760,991457280,1047773184,991473664,966959104
'higgs','lightgbm-v2','hessian',2,4,1148.363,0.844247,201,500,0.25,1023,10,5,1,1,1543290880,1566044160,1565536256,1607737344,1605603328,969179136
'higgs','lightgbm-v2','hessian',3,4,1154.834,0.8450092,211,500,0.25,1023,10,25,1,1,1578057728,1568587776,1616674816,1611104256,1535012864,971382784
'higgs','lightgbm-v2','hessian',4,4,1103.779,0.8445403,206,500,0.25,1023,10,125,1,1,1580183552,1557471232,1575415808,1619243008,1611472896,970993664
'higgs','lightgbm-v2','sampling',1,4,1500.21,0.8386101,529,1000,0.25,63,6,1,1,1,834514944,835768320,836997120,837427200,837439488,812924928
'higgs','lightgbm-v2','sampling',2,4,1786.775,0.8434199,1000,1000,0.25,63,6,1,0.8,1,1327108096,1390505984,1387425792,1368694784,1379704832,895877120
'higgs','lightgbm-v2','sampling',3,4,1724.896,0.8430062,1000,1000,0.25,63,6,1,0.6,1,1443450880,1424678912,1461878784,1475403776,1472462848,897069056
'higgs','lightgbm-v2','sampling',4,4,1549.174,0.841638,1000,1000,0.25,63,6,1,0.4,1,1567080448,1536909312,1549787136,1551319040,1564393472,1020178432
'higgs','lightgbm-v2','leaves',1,3,748.0545,0.8198481,500,500,0.25,7,-1,1,1,1,826241024,882642944,826441728,882884608,826769408,802254848
'higgs','lightgbm-v2','leaves',2,3,798.3825,0.8287566,500,500,0.25,15,-1,1,1,1,1229324288,1243639808,1237712896,1280118784,1278132224,805507072
'higgs','lightgbm-v2','leaves',3,3,880.8977,0.8352445,500,500,0.25,31,-1,1,1,1,1267785728,1249648640,1291522048,1286295552,1210597376,807342080
'higgs','lightgbm-v2','leaves',4,3,985.3799,0.8404543,500,500,0.25,63,-1,1,1,1,1275400192,1245827072,1258356736,1303105536,1295728640,813748224
'higgs','lightgbm-v2','leaves',5,3,1121.022,0.8437459,500,500,0.25,127,-1,1,1,1,1290973184,1313542144,1274974208,1276260352,1284993024,827043840
'higgs','lightgbm-v2','leaves',6,3,1312.458,0.8460369,496,500,0.25,255,-1,1,1,1,1322123264,1341988864,1308205056,1310064640,1324269568,849334272
'higgs','lightgbm-v2','leaves',7,3,1519.252,0.8465731,446,500,0.25,511,-1,1,1,1,1383165952,1409380352,1374093312,1378615296,1389330432,894382080
'higgs','lightgbm-v2','leaves',8,3,1809.315,0.8466926,374,500,0.25,1023,-1,1,1,1,1504702464,1531146240,1504116736,1512722432,1526571008,982949888
'higgs','lightgbm-v2','leaves',9,3,2349.358,0.8462378,214,500,0.25,2047,-1,1,1,1,1744007168,1782767616,1760600064,1777631232,1785434112,1161625600
'higgs','lightgbm-v2','leaves',10,3,2823.72,0.8448819,102,500,0.25,4095,-1,1,1,1,2223988736,2276601856,2275659776,2281615360,2293624832,1488510976
'higgs','lightgbm-v2','depth',1,3,752.7197,0.8166349,500,500,0.25,7,3,1,1,1,827236352,883589120,827293696,883609600,827293696,802779136
'higgs','lightgbm-v2','depth',2,3,801.8342,0.8261937,500,500,0.25,15,4,1,1,1,1229373440,1243713536,1237766144,1280192512,1278210048,805584896
'higgs','lightgbm-v2','depth',3,3,871.9283,0.8332723,500,500,0.25,31,5,1,1,1,1267859456,1249714176,1291522048,1286426624,1210527744,807309312
'higgs','lightgbm-v2','depth',4,3,975.6253,0.8383457,500,500,0.25,63,6,1,1,1,1275338752,1245638656,1258328064,1302814720,1295704064,814194688
'higgs','lightgbm-v2','depth',5,3,1010.41,0.8404347,383,500,0.25,127,7,1,1,1,1291124736,1313734656,1275170816,1276358656,1284157440,825737216
'higgs','lightgbm-v2','depth',6,3,1090.361,0.8425494,317,500,0.25,255,8,1,1,1,1320894464,1341235200,1307492352,1308585984,1320595456,846462976
'higgs','lightgbm-v2','depth',7,3,1199.682,0.8442559,268,500,0.25,511,9,1,1,1,1380397056,1406320640,1370759168,1371561984,1379348480,888209408
'higgs','lightgbm-v2','depth',8,3,1228.521,0.8442262,201,500,0.25,1023,10,1,1,1,1497812992,1524498432,1494028288,1494028288,1506050048,969494528
'higgs','lightgbm-v2','depth',9,3,1404.361,0.8453711,183,500,0.25,2047,11,1,1,1,1730953216,1769889792,1739165696,1739161600,1746956288,1135468544
'higgs','lightgbm-v2','depth',10,3,1552.876,0.8449765,153,500,0.25,4095,12,1,1,1,2198753280,2251030528,2224234496,2224234496,2236260352,1456652288
'higgs','lightgbm-v2','hessian',1,3,1222.99,0.8442262,201,500,0.25,1023,10,1,1,1,976891904,1042083840,991371264,1047687168,991371264,966856704
'higgs','lightgbm-v2','hessian',2,3,1220.095,0.844247,201,500,0.25,1023,10,5,1,1,1543475200,1566244864,1565708288,1607905280,1605771264,968732672
'higgs','lightgbm-v2','hessian',3,3,1225.29,0.8450092,211,500,0.25,1023,10,25,1,1,1578037248,1568575488,1616670720,1611100160,1535021056,970833920
'higgs','lightgbm-v2','hessian',4,3,1187.087,0.8445403,206,500,0.25,1023,10,125,1,1,1580113920,1557405696,1575370752,1619197952,1611423744,970178560
'higgs','lightgbm-v2','sampling',1,3,1654.807,0.8386101,529,1000,0.25,63,6,1,1,1,834531328,835764224,837058560,837222400,837238784,812724224
'higgs','lightgbm-v2','sampling',2,3,1949.464,0.843233,1000,1000,0.25,63,6,1,0.8,1,1326903296,1390305280,1387462656,1368731648,1379807232,895979520
'higgs','lightgbm-v2','sampling',3,3,1855.125,0.8430424,1000,1000,0.25,63,6,1,0.6,1,1443897344,1424793600,1462300672,1475489792,1472282624,896933888
'higgs','lightgbm-v2','sampling',4,3,1664.204,0.8414477,1000,1000,0.25,63,6,1,0.4,1,1566875648,1536761856,1549905920,1551437824,1564512256,1019621376
'higgs','lightgbm-v2','leaves',1,2,884.1143,0.8198481,500,500,0.25,7,-1,1,1,1,827207680,883560448,827269120,883585024,827269120,802754560
'higgs','lightgbm-v2','leaves',2,2,962.737,0.8287566,500,500,0.25,15,-1,1,1,1,1229348864,1243652096,1237692416,1280159744,1278156800,805531648
'higgs','lightgbm-v2','leaves',3,2,1055.842,0.8352445,500,500,0.25,31,-1,1,1,1,1267822592,1249693696,1291468800,1286373376,1210478592,807198720
'higgs','lightgbm-v2','leaves',4,2,1211.316,0.8404543,500,500,0.25,63,-1,1,1,1,1275224064,1245569024,1258262528,1302745088,1295634432,813879296
'higgs','lightgbm-v2','leaves',5,2,1368.704,0.8437459,500,500,0.25,127,-1,1,1,1,1291083776,1313660928,1275092992,1276280832,1285074944,826490880
'higgs','lightgbm-v2','leaves',6,2,1590.068,0.8460369,496,500,0.25,255,-1,1,1,1,1321975808,1341956096,1308172288,1310363648,1324503040,849604608
'higgs','lightgbm-v2','leaves',7,2,1809.923,0.8465731,446,500,0.25,511,-1,1,1,1,1383362560,1409564672,1374277632,1378799616,1389514752,895205376
'higgs','lightgbm-v2','leaves',8,2,2116.152,0.8466926,374,500,0.25,1023,-1,1,1,1,1504432128,1530880000,1503850496,1512554496,1526403072,982720512
'higgs','lightgbm-v2','leaves',9,2,2618.982,0.8462378,214,500,0.25,2047,-1,1,1,1,1744220160,1783508992,1761337344,1778380800,1786183680,1162620928
'higgs','lightgbm-v2','leaves',10,2,3054.06,0.8448819,102,500,0.25,4095,-1,1,1,1,2223869952,2276339712,2275434496,2281390080,2293415936,1488080896
'higgs','lightgbm-v2','depth',1,2,874.4947,0.8166349,500,500,0.25,7,3,1,1,1,826494976,882905088,826712064,883101696,826785792,802271232
'higgs','lightgbm-v2','depth',2,2,960.7096,0.8261937,500,500,0.25,15,4,1,1,1,1229238272,1243619328,1237655552,1280086016,1278148608,805523456
'higgs','lightgbm-v2','depth',3,2,1051.612,0.8332723,500,500,0.25,31,5,1,1,1,1267822592,1249673216,1291497472,1286402048,1210507264,807161856
'higgs','lightgbm-v2','depth',4,2,1179.869,0.8383457,500,500,0.25,63,6,1,1,1,1275195392,1245536256,1258225664,1302712320,1295601664,814592000
'higgs','lightgbm-v2','depth',5,2,1217.286,0.8404347,383,500,0.25,127,7,1,1,1,1291063296,1313624064,1275052032,1276239872,1284038656,824872960
'higgs','lightgbm-v2','depth',6,2,1310.966,0.8425494,317,500,0.25,255,8,1,1,1,1320845312,1340911616,1307168768,1308528640,1320538112,846254080
'higgs','lightgbm-v2','depth',7,2,1430.274,0.8442559,268,500,0.25,511,9,1,1,1,1380397056,1406582784,1371021312,1371824128,1379610624,887984128
'higgs','lightgbm-v2','depth',8,2,1464.127,0.8442262,201,500,0.25,1023,10,1,1,1,1497866240,1524576256,1494106112,1494106112,1506115584,969605120
'higgs','lightgbm-v2','depth',9,2,1649.655,0.8453711,183,500,0.25,2047,11,1,1,1,1730834432,1770061824,1739337728,1739341824,1747128320,1134796800
'higgs','lightgbm-v2','depth',10,2,1791.419,0.8449765,153,500,0.25,4095,12,1,1,1,2198605824,2250874880,2224078848,2224078848,2236100608,1458221056
'higgs','lightgbm-v2','hessian',1,2,1464.207,0.8442262,201,500,0.25,1023,10,1,1,1,976875520,1042051072,991334400,1047654400,991338496,966823936
'higgs','lightgbm-v2','hessian',2,2,1450.931,0.844247,201,500,0.25,1023,10,5,1,1,1543245824,1566023680,1565483008,1607680000,1605545984,968298496
'higgs','lightgbm-v2','hessian',3,2,1477.749,0.8450092,211,500,0.25,1023,10,25,1,1,1577869312,1568444416,1616531456,1610960896,1534885888,970387456
'higgs','lightgbm-v2','hessian',4,2,1425.778,0.8445403,206,500,0.25,1023,10,125,1,1,1579814912,1557106688,1575071744,1618898944,1611128832,969953280
'higgs','lightgbm-v2','sampling',1,2,1919.071,0.8386101,529,1000,0.25,63,6,1,1,1,834482176,835715072,837009408,837173248,837189632,812675072
'higgs','lightgbm-v2','sampling',2,2,2353.592,0.8432158,1000,1000,0.25,63,6,1,0.8,1,1326858240,1390260224,1387413504,1368682496,1379758080,895766528
'higgs','lightgbm-v2','sampling',3,2,2239.434,0.8430181,1000,1000,0.25,63,6,1,0.6,1,1443794944,1424691200,1462222848,1475411968,1472204800,897069056
'higgs','lightgbm-v2','sampling',4,2,1989.329,0.8413542,1000,1000,0.25,63,6,1,0.4,1,1566740480,1536626688,1549774848,1551306752,1564381184,1019088896
'bosch','lightgbm-v1-O3','depth',1,12,729.8967,0.7046033,1992,2000,0.02,7,3,1,1,1,686518272,701091840,702332928,699756544,699416576,678420480
'bosch','lightgbm-v1-O3','depth',2,12,649.0902,0.7113311,1445,1500,0.02,15,4,1,1,1,1043574784,1049079808,1049632768,1053437952,1051193344,721739776
'bosch','lightgbm-v1-O3','depth',3,12,513.4866,0.7132215,982,1000,0.02,31,5,1,1,1,1138028544,1137917952,1138663424,1147551744,1148841984,790503424
'bosch','lightgbm-v1-O3','depth',4,12,584.5949,0.7168651,940,1000,0.02,63,6,1,1,1,1324048384,1320103936,1334579200,1326120960,1328025600,930459648
'bosch','lightgbm-v1-O3','depth',5,12,377.5156,0.7101693,234,500,0.02,127,7,1,1,1,1693618176,1702645760,1702961152,1704972288,1700315136,1203810304
'bosch','lightgbm-v1-O3','depth',6,12,362.8006,0.7120555,398,400,0.02,255,8,1,1,1,2427219968,2431852544,2426216448,2440499200,2443055104,1696808960
'bosch','lightgbm-v1-O3','depth',7,12,400.5073,0.7125938,313,400,0.02,511,9,1,1,1,3894177792,3907928064,3903074304,3905531904,3917279232,2744123392
'bosch','lightgbm-v1-O3','depth',8,12,458.6671,0.7112878,278,400,0.02,1023,10,1,1,1,6832803840,6847565824,6859288576,6864228352,6873735168,4810874880
'bosch','lightgbm-v1-O3','depth',9,12,527.4375,0.7121002,386,400,0.02,2047,11,1,1,1,12699181056,12716883968,12740194304,12745596928,12771627008,8941346816
'bosch','lightgbm-v1-O3','depth',10,12,608.3934,0.713199,312,400,0.02,4095,12,1,1,1,24432914432,24464556032,24499884032,24521502720,24546226176,17155026944
'bosch','lightgbm-v1-O3','depth',1,6,921.1356,0.7046033,1992,2000,0.02,7,3,1,1,1,686190592,700416000,701534208,698949632,698761216,677765120
'bosch','lightgbm-v1-O3','depth',2,6,815.5118,0.7113311,1445,1500,0.02,15,4,1,1,1,1042857984,1048211456,1048842240,1052483584,1050148864,717549568
'bosch','lightgbm-v1-O3','depth',3,6,649.847,0.7132215,982,1000,0.02,31,5,1,1,1,1137598464,1137729536,1138118656,1147465728,1148395520,787787776
'bosch','lightgbm-v1-O3','depth',4,6,723.9448,0.7168651,940,1000,0.02,63,6,1,1,1,1323954176,1320079360,1334358016,1326120960,1327828992,924131328
'bosch','lightgbm-v1-O3','depth',5,6,454.6749,0.7101825,234,500,0.02,127,7,1,1,1,1692995584,1701281792,1701670912,1703755776,1698897920,1184362496
'bosch','lightgbm-v1-O3','depth',6,6,410.3793,0.7120555,398,400,0.02,255,8,1,1,1,2425987072,2430402560,2424340480,2438844416,2441551872,1694277632
'bosch','lightgbm-v1-O3','depth',7,6,455.0899,0.7125938,313,400,0.02,511,9,1,1,1,3892174848,3903201280,3898941440,3901595648,3915227136,2730946560
'bosch','lightgbm-v1-O3','depth',8,6,506.613,0.7112878,278,400,0.02,1023,10,1,1,1,6828929024,6844456960,6855573504,6859943936,6870073344,4901613568
'bosch','lightgbm-v1-O3','depth',9,6,559.2527,0.7121002,386,400,0.02,2047,11,1,1,1,12693962752,12711571456,12735143936,12741140480,12767379456,9141727232
'bosch','lightgbm-v1-O3','depth',10,6,618.282,0.713199,312,400,0.02,4095,12,1,1,1,24430628864,24459051008,24494309376,24516341760,24543690752,17579896832
'bosch','lightgbm-v1-O3','depth',1,5,938.2778,0.7046033,1992,2000,0.02,7,3,1,1,1,685899776,700104704,701571072,699068416,698769408,677773312
'bosch','lightgbm-v1-O3','depth',2,5,828.2726,0.7113311,1445,1500,0.02,15,4,1,1,1,1042731008,1048002560,1048588288,1052372992,1049948160,716963840
'bosch','lightgbm-v1-O3','depth',3,5,656.6115,0.7132215,982,1000,0.02,31,5,1,1,1,1137766400,1137762304,1138237440,1147572224,1148555264,790089728
'bosch','lightgbm-v1-O3','depth',4,5,737.3239,0.7168651,940,1000,0.02,63,6,1,1,1,1323630592,1319579648,1334067200,1325932544,1327775744,923365376
'bosch','lightgbm-v1-O3','depth',5,5,466.5829,0.7101847,234,500,0.02,127,7,1,1,1,1692426240,1701257216,1701642240,1703600128,1699389440,1187491840
'bosch','lightgbm-v1-O3','depth',6,5,417.5798,0.7120555,398,400,0.02,255,8,1,1,1,2425647104,2429624320,2423025664,2437963776,2440462336,1696620544
'bosch','lightgbm-v1-O3','depth',7,5,459.7315,0.7125938,313,400,0.02,511,9,1,1,1,3892256768,3903664128,3899830272,3901964288,3914248192,2805215232
'bosch','lightgbm-v1-O3','depth',8,5,505.1486,0.7112878,278,400,0.02,1023,10,1,1,1,6828081152,6842544128,6854193152,6858031104,6867894272,4901388288
'bosch','lightgbm-v1-O3','depth',9,5,562.0683,0.7121002,386,400,0.02,2047,11,1,1,1,12690694144,12706840576,12730580992,12735959040,12762501120,9140273152
'bosch','lightgbm-v1-O3','depth',10,5,628.1275,0.713199,312,400,0.02,4095,12,1,1,1,24427970560,24455577600,24491982848,24512651264,24539029504,17754394624
'bosch','lightgbm-v1-O3','depth',1,4,960.2119,0.7046033,1992,2000,0.02,7,3,1,1,1,685645824,699936768,701198336,698679296,698560512,677564416
'bosch','lightgbm-v1-O3','depth',2,4,853.8026,0.7113311,1445,1500,0.02,15,4,1,1,1,1042997248,1048219648,1048879104,1052762112,1050238976,719818752
'bosch','lightgbm-v1-O3','depth',3,4,672.9398,0.7132215,982,1000,0.02,31,5,1,1,1,1137745920,1137557504,1138139136,1147121664,1148207104,786186240
'bosch','lightgbm-v1-O3','depth',4,4,765.0389,0.7168651,940,1000,0.02,63,6,1,1,1,1323245568,1319686144,1333964800,1325412352,1327398912,918487040
'bosch','lightgbm-v1-O3','depth',5,4,476.0944,0.7101832,234,500,0.02,127,7,1,1,1,1692889088,1701257216,1701707776,1703706624,1699078144,1187201024
'bosch','lightgbm-v1-O3','depth',6,4,448.2732,0.7120555,398,400,0.02,255,8,1,1,1,2425786368,2429841408,2424012800,2438221824,2441154560,1696358400
'bosch','lightgbm-v1-O3','depth',7,4,467.7442,0.7125938,313,400,0.02,511,9,1,1,1,3892555776,3904765952,3901042688,3903172608,3915972608,2727411712
'bosch','lightgbm-v1-O3','depth',8,4,517.4938,0.7112878,278,400,0.02,1023,10,1,1,1,6827753472,6842847232,6853963776,6858334208,6868729856,4791574528
